total_units,units_2,units_3_4,units_5_9,units_10_19,units_20plus,median_rent,median_value,renter_occupied,total_occupied,population,median_hh_income,GEOID,affordability_stress_index,rent_burdened,mf_share,log_rent,log_income,mean_max_height_ft,mean_max_far,mean_max_du_per_acre
1442,92,47,43,80,0,1837.0,557100.0,232,1404,3928,106917.0,25021411302,0.20617862454053143,0.0,0.18169209431345354,7.515889085215125,11.57980811149782,,,
2188,0,0,0,18,42,,939600.0,233,2188,7016,222182.0,25021412100,,,0.027422303473491772,,12.311252144805524,,,
1499,0,0,63,52,24,2172.0,1000500.0,160,1307,3586,158750.0,25021412200,0.16418267716535434,0.0,0.09272848565710473,7.683403681053826,11.975085916754939,,,
1970,111,0,0,22,29,2740.0,894000.0,344,1882,5547,169667.0,25021412300,0.19379136779691986,0.0,0.08223350253807106,7.9157131993821155,12.041592971499162,,,
2511,73,103,213,279,0,1589.0,599500.0,794,2305,6016,112031.0,25021413100,0.17020289027144272,0.0,0.2660294703305456,7.370860166536716,11.626530897693419,,,
2262,133,440,91,161,317,1364.0,495700.0,1336,2197,4413,72827.0,25021413201,0.22475180908179657,0.0,0.5048629531388152,7.218176838403408,11.195842044546996,,,
1000,163,26,13,61,128,2750.0,586700.0,404,956,2463,129653.0,25021413202,0.25452554125241994,0.0,0.391,7.919356190660617,11.772616929920082,,,
2256,128,112,89,12,181,2348.0,625600.0,699,2207,5538,135938.0,25021413300,0.20727096176197973,0.0,0.23138297872340424,7.761319180947987,11.819954178419295,,,
1620,238,373,102,72,70,1558.0,553000.0,738,1531,3393,93942.0,25021413401,0.19901641438334292,0.0,0.5277777777777778,7.351158226430694,11.450432849539578,,,
2061,55,124,211,575,161,2164.0,575700.0,1126,1930,4805,110300.0,25021413402,0.23543064369900274,0.0,0.5463367297428433,7.679713639966372,11.610959205241594,,,
2055,409,390,210,201,24,2141.0,595600.0,1272,1988,4715,69717.0,25021413500,0.368518438831275,1.0,0.6004866180048661,7.669028288589683,11.152199469448275,,,
2296,14,27,96,205,0,2900.0,629000.0,256,2266,5724,172065.0,25021414100,0.20224915003051172,0.0,0.1489547038327526,7.9724660159745655,12.055627591383479,,,
2295,0,0,0,17,0,,731100.0,26,2278,7342,216364.0,25021414200,,,0.007407407407407408,,12.284717453520143,,,
1946,100,191,53,7,58,1521.0,618800.0,419,1842,5407,169318.0,25021414300,0.1077971627352083,0.0,0.21017471736896198,7.327123292259293,12.039533882611401,,,
1974,47,21,86,53,61,1764.0,669200.0,197,1910,5574,152024.0,25021415101,0.13924117244645584,0.0,0.13576494427558258,7.475339236566737,11.931793682101194,,,
2092,31,5,606,531,126,2150.0,488400.0,819,2092,4340,99688.0,25021415103,0.25880747933552684,0.0,0.6209369024856597,7.673223121121708,11.509800587622703,,,
1461,79,67,124,130,0,1625.0,561600.0,186,1461,3742,124350.0,25021415104,0.15681544028950542,0.0,0.2737850787132101,7.393263094763838,11.730855449231552,,,
1593,13,46,199,241,83,2172.0,710600.0,648,1497,3682,140815.0,25021415201,0.1850939175513972,0.0,0.3653483992467043,7.683403681053826,11.855202251122634,,,
1221,33,0,0,0,62,2948.0,682900.0,276,1212,3083,115833.0,25021415202,0.30540519541063427,1.0,0.07780507780507781,7.988882253309227,11.659904777616893,,,
1600,60,11,5,0,57,2218.0,730200.0,216,1477,3872,138917.0,25021415300,0.191596420884413,0.0,0.083125,7.704361167910313,11.841631911462148,,,
1910,47,18,34,102,40,1258.0,907100.0,251,1886,5784,167237.0,25021416101,0.09026710596339327,0.0,0.1261780104712042,7.1372784372603855,12.027167247017333,,,
1148,0,38,0,57,100,1754.0,1230400.0,219,1072,4307,183750.0,25021416102,0.1145469387755102,0.0,0.16986062717770034,7.469654172932128,12.121331417075083,,,
2464,613,46,0,0,0,1154.0,680200.0,445,2361,6991,129413.0,25021416200,0.10700625130396484,0.0,0.2674512987012987,7.050989447068045,11.770764119681315,,,
1850,491,96,0,12,49,2083.0,909000.0,499,1819,5204,184855.0,25021416300,0.13521949636201347,0.0,0.35027027027027025,7.641564441260972,12.127327012957577,,,
2100,102,0,0,0,69,,829400.0,22,2011,6201,193005.0,25021416400,,,0.08142857142857143,,12.1704713742872,,,
2564,315,414,114,108,178,1871.0,607100.0,1064,2510,6133,91176.0,25021417100,0.2462490128981311,0.0,0.4403276131045242,7.534228326274089,11.420546983535571,,,
2202,82,159,56,40,124,2508.0,599100.0,1071,2092,5023,98036.0,25021417201,0.3069892692480313,1.0,0.20935513169845596,7.827240901752812,11.493090037136117,,,
1601,325,121,0,35,240,1674.0,589100.0,757,1601,3815,90250.0,25021417202,0.22258171745152355,0.0,0.45034353529044346,7.422971251049421,11.410338876195127,,,
2152,8,34,37,68,96,2619.0,564600.0,1103,1987,3268,136691.0,25021417300,0.2299200386272688,0.0,0.1129182156133829,7.870547844507712,11.825478182944066,,,
1187,73,104,32,26,39,1839.0,712900.0,285,1151,3150,140917.0,25021417400,0.1566028229383254,0.0,0.23083403538331929,7.516977224604321,11.855926343554142,,,
2364,597,189,62,0,158,1972.0,608800.0,903,2100,5512,82435.0,25021417501,0.2870625341177898,0.0,0.42554991539763115,7.586803535162581,11.319765382995278,,,
2186,338,324,269,284,144,1718.0,572000.0,1187,2000,4653,74657.0,25021417502,0.27614289349960486,0.0,0.6216834400731931,7.4489161025442,11.220659569502129,,,
2268,526,151,19,33,141,1832.0,616000.0,870,2106,5752,99811.0,25021417601,0.2202562843774734,0.0,0.3835978835978836,7.513163545234075,11.51103367666661,,,
2317,144,335,90,362,157,1626.0,597400.0,1378,2267,4801,94321.0,25021417602,0.2068680357502571,0.0,0.4695727233491584,7.3938782901077555,11.454459137360308,,,
1068,18,4,41,61,124,1891.0,640100.0,330,1055,2875,126645.0,25021417702,0.1791780172924316,0.0,0.23220973782771537,7.544861068658458,11.74914317577171,,,
1517,117,148,121,140,234,1411.0,581700.0,1139,1383,2304,48750.0,25021417703,0.3473230769230769,1.0,0.5009887936717206,7.252053951852814,10.794460476425993,,,
2016,146,294,0,87,458,2176.0,542200.0,1175,1841,4111,100996.0,25021417704,0.25854489286704424,0.0,0.4885912698412698,7.685243607975833,11.522836191078744,,,
2401,178,69,22,16,0,1787.0,460200.0,626,2347,5425,101250.0,25021417801,0.2117925925925926,0.0,0.11870054144106622,7.488293515159428,11.525347984968786,,,
1305,58,493,11,0,47,633.0,437200.0,693,1187,3189,44398.0,25021417802,0.17108878778323347,0.0,0.4666666666666667,6.450470422144176,10.700949702360713,,,
4227,165,263,326,262,303,1738.0,381600.0,3180,4117,7388,58097.0,25021417901,0.35898583403618084,1.0,0.3120416370948663,7.460490305825338,10.969869306394989,,,
1639,442,268,135,78,100,1925.0,436300.0,828,1559,3762,99250.0,25021417902,0.23274559193954658,0.0,0.6241610738255033,7.562681246721884,11.505397198549437,,,
3447,626,448,372,224,226,1905.0,549600.0,2294,3261,7217,93045.0,25021418002,0.24568757053038853,0.0,0.5500435161009574,7.552237287560802,11.440838526075328,,,
1466,134,57,75,312,296,2459.0,538900.0,1078,1434,2833,116200.0,25021418003,0.25394148020654045,0.0,0.5961800818553888,7.807510042216193,11.663068123399947,,,
2230,471,540,10,50,197,1909.0,554800.0,1309,2104,5037,82269.0,25021418004,0.2784523939758597,0.0,0.568609865470852,7.554334823725748,11.317749644990037,,,
2526,142,249,0,70,213,1907.0,663300.0,1289,2334,4684,111217.0,25021418101,0.20575991080500283,0.0,0.2668250197941409,7.553286605600419,11.619238526811856,,,
1977,236,502,145,79,93,2145.0,497400.0,1202,1790,3400,93750.0,25021418102,0.27456,0.0,0.5336368234699039,7.6708948313621175,11.448386943832658,,,
2754,174,83,344,338,310,1974.0,492600.0,1453,2720,6612,83455.0,25021418201,0.28384159127673597,0.0,0.45352214960058096,7.587817219993427,11.332062843412517,,,
2243,126,124,108,82,54,1629.0,622600.0,464,2181,5927,123493.0,25021419100,0.15829237284704395,0.0,0.22024074899687918,7.395721608602045,11.723939753281844,,,
1881,112,29,99,176,54,1313.0,623300.0,434,1791,5434,141932.0,25021419200,0.1110109066313446,0.0,0.24986709197235513,7.180069874302796,11.863103348647554,,,
1560,164,86,148,269,0,1438.0,577000.0,561,1523,4168,97083.0,25021419300,0.17774481629121475,0.0,0.42756410256410254,7.271008538280992,11.483321561711648,,,
1311,75,239,88,0,18,,511600.0,434,1235,3227,91927.0,25021419400,,,0.32036613272311215,,11.428750062799807,,,
1217,28,24,0,50,9,2151.0,663400.0,165,1180,3663,156558.0,25021419500,0.16487180469857815,0.0,0.09120788824979457,7.67368812926773,11.961181827333277,,,
772,0,0,161,83,105,3306.0,359600.0,359,729,1378,99086.0,25021419601,0.4003794683406334,1.0,0.4520725388601036,8.10349427838097,11.503743438895341,,,
2323,25,45,65,29,60,,599600.0,134,2154,6073,129122.0,25021419602,,,0.0964270340077486,,11.768512972850978,,,
1948,101,0,0,11,264,1463.0,620600.0,282,1861,4476,151250.0,25021419700,0.11607272727272727,0.0,0.19301848049281314,7.288244401020124,11.926689375893089,,,
1839,196,142,137,94,101,1671.0,562800.0,529,1753,4402,91587.0,25021419800,0.21893936912443906,0.0,0.3643284393692224,7.421177528595393,11.425044619193047,,,
1885,15,80,74,226,0,2167.0,451400.0,600,1851,6000,115451.0,25021420101,0.22523841283315002,0.0,0.20954907161803712,7.681099001536359,11.656601476503466,,,
1645,116,184,35,118,51,2232.0,361600.0,480,1617,3861,97279.0,25021420102,0.2753317776704119,0.0,0.30638297872340425,7.710653323501202,11.485338417541895,,,
1170,10,0,0,0,0,,430100.0,236,1140,2834,73750.0,25021420201,,,0.008547008547008548,,11.208436274202066,,,
2787,50,0,165,566,273,1922.0,447300.0,1067,2655,7045,92554.0,25021420202,0.2491950645028848,0.0,0.3781844277000359,7.561121589530238,11.435547536948837,,,
2698,124,64,161,100,64,1765.0,424200.0,703,2587,7507,93642.0,25021420301,0.2261805600051259,0.0,0.19014084507042253,7.475905969367397,11.447234279770608,,,
2632,117,67,26,35,447,1803.0,443000.0,771,2595,7444,84720.0,25021420302,0.25538243626062324,0.0,0.2629179331306991,7.497207223203318,11.347106980275289,,,
2367,197,25,0,58,180,652.0,389700.0,520,2321,5636,90855.0,25021421100,0.08611523856694733,0.0,0.19433882551753273,6.480044561926653,11.417020108083157,,,
2360,191,170,0,0,0,1622.0,417100.0,435,2294,5702,102449.0,25021421200,0.18998721314995756,0.0,0.15296610169491526,7.3914152346753585,11.537120392760453,,,
2084,28,63,82,38,0,1758.0,545100.0,243,2025,5350,141394.0,25021422100,0.1492001075010255,0.0,0.10124760076775433,7.471932078245122,11.859305598729602,,,
1081,57,5,0,6,224,2111.0,619800.0,624,990,1769,79123.0,25021422201,0.32015975127333396,1.0,0.27012025901942643,7.65491704784832,11.278758882665727,,,
3316,73,17,317,494,445,1576.0,519400.0,1061,3224,7263,94767.0,25021422202,0.19956313906739687,0.0,0.4059107358262967,7.362645270417825,11.45917652637598,,,
1264,78,9,10,0,19,1543.0,534300.0,89,1158,3494,149750.0,25021422301,0.12364607679465776,0.0,0.09177215189873418,7.341483852363161,11.916722515977696,,,
2639,115,248,192,133,524,1987.0,364000.0,1356,2518,4781,81338.0,25021422303,0.29314711450982317,0.0,0.45926487305797653,7.594381242551817,11.30636859101041,,,
840,64,41,0,0,15,1527.0,473300.0,111,827,2122,108203.0,25021422304,0.16934835448185356,0.0,0.14285714285714285,7.3310603052186325,11.59176437144268,,,
1710,33,22,122,306,194,1694.0,517800.0,1056,1608,3248,62500.0,25021422401,0.32524800000000004,1.0,0.395906432748538,7.434847875211999,11.042921835724492,,,
1858,41,198,81,329,0,1509.0,407500.0,513,1834,3869,113387.0,25021422402,0.15970084753984143,0.0,0.34930032292787944,7.319202458767849,11.638562025256327,,,
2097,36,62,236,244,362,1755.0,416500.0,902,2097,4492,71106.0,25021422501,0.2961775377605265,0.0,0.4482594182164998,7.470224135899966,11.171927000416504,,,
2767,222,105,180,110,191,1399.0,442900.0,1075,2634,6458,86040.0,25021422502,0.19511854951185495,0.0,0.29201301048066497,7.243512974665482,11.362567583381667,,,
2548,149,28,0,0,0,1768.0,480100.0,172,2493,6918,141544.0,25021422600,0.14988978692138133,0.0,0.0694662480376766,7.477604243197589,11.86036590179284,,,
1547,106,35,0,85,91,1672.0,448100.0,319,1495,3778,105571.0,25021422700,0.19005219236343313,0.0,0.20491273432449902,7.421775793644647,11.567138991326868,,,
1894,69,35,10,41,50,1791.0,465500.0,308,1793,3758,111339.0,25021422800,0.1930320911809878,0.0,0.10823653643083421,7.490529402060711,11.620334880199051,,,
1505,9,76,95,0,0,919.0,1055600.0,259,1416,3679,177667.0,25021423101,0.06207117810285534,0.0,0.11960132890365449,6.823286122355687,12.08766629065072,,,
1785,29,0,174,26,0,2568.0,1083700.0,375,1691,4651,179432.0,25021423102,0.17174194123679165,0.0,0.12829131652661063,7.850882664809852,12.097551585052662,,,
3097,92,289,255,207,73,1861.0,434400.0,1049,3042,6710,96006.0,25021440101,0.23261046184613463,0.0,0.29577010009686794,7.528869256642251,11.47216596849693,,,
1286,56,0,190,7,0,1669.0,463000.0,282,1171,3104,133250.0,25021440102,0.15030393996247657,0.0,0.19673405909797823,7.419979923661835,11.799982342028091,,,
990,0,6,0,0,0,,691000.0,0,973,2951,184583.0,25021441202,,,0.006060606060606061,,12.125854505802668,,,
1739,93,84,122,0,36,1196.0,492500.0,284,1526,3671,119615.0,25021441203,0.119984951720102,0.0,0.1926394479585969,7.086737934510577,11.692033530694681,,,
1980,79,19,36,75,17,898.0,551000.0,366,1937,5551,160878.0,25021441204,0.06698243389400664,0.0,0.11414141414141414,6.8001700683022,11.988401592743203,,,
1868,120,86,0,0,28,1648.0,519700.0,283,1810,5522,128125.0,25021442101,0.15434926829268292,0.0,0.1252676659528908,7.4073177104694174,11.76076162887481,,,
2308,0,23,137,0,0,,521500.0,7,2308,7229,185808.0,25021442103,,,0.06932409012131716,,12.132469161485538,,,
2083,50,0,164,181,22,1772.0,471100.0,301,2083,5406,139396.0,25021442104,0.15254383196074492,0.0,0.20019203072491598,7.4798641311650265,11.845074082492276,,,
984,0,17,17,0,111,2577.0,428700.0,255,894,2109,120417.0,25021442105,0.2568075936121976,0.0,0.14735772357723578,7.854381210652365,11.698715997902928,,,
1562,66,25,0,38,127,2288.0,627100.0,387,1533,4020,147964.0,25021442201,0.1855586494012057,0.0,0.16389244558258642,7.7354333524996886,11.904724279914573,,,
1829,38,87,182,72,38,1861.0,507600.0,656,1671,3816,98341.0,25021442203,0.227087379628029,0.0,0.22799343903772554,7.528869256642251,11.496196309716344,,,
1946,205,362,132,18,72,1042.0,509100.0,638,1832,4675,99038.0,25021442204,0.12625456895333106,0.0,0.40544707091469684,6.948897222313312,11.503258893853458,,,
1696,174,112,59,0,0,1304.0,410600.0,362,1518,4238,118295.0,25021443103,0.1322794708144892,0.0,0.2034198113207547,7.1731917424865985,11.68093678364639,,,
1694,39,54,27,0,16,1586.0,416600.0,191,1694,4604,119901.0,25021443104,0.15873095303625492,0.0,0.08028335301062574,7.368970402194793,11.694421681264394,,,
774,21,32,73,0,0,,376000.0,160,774,2159,105643.0,25021443105,,,0.16279069767441862,,11.567820764341809,,,
2462,17,0,52,248,60,1998.0,380900.0,588,2284,6024,106484.0,25021443106,0.2251605875061042,0.0,0.15312753858651504,7.599901959208498,11.575750018103463,,,
1254,12,0,0,73,0,2074.0,450500.0,129,1210,4021,125089.0,25021456101,0.19896233881476388,0.0,0.06778309409888357,7.637234388789473,11.736780762932689,,,
2096,177,223,114,122,77,1484.0,462300.0,574,2008,5429,81471.0,25021456102,0.21858084471775233,0.0,0.3401717557251908,7.302496423727326,11.308002407686212,,,
1600,13,12,22,79,55,2287.0,494300.0,418,1496,3951,108750.0,25021456200,0.2523586206896552,0.0,0.113125,7.734996194022781,11.596806948950931,,,
965,104,117,198,123,4,1420.0,376800.0,427,904,2249,82658.0,25021456301,0.2061506448256672,0.0,0.5658031088082901,7.258412150595307,11.32246689227337,,,
2303,63,127,98,157,0,2147.0,370400.0,816,2303,5255,58125.0,25021456302,0.4432516129032258,1.0,0.1932262266608771,7.671826797878781,10.970351142889658,,,
1059,158,41,36,9,12,1054.0,408500.0,150,930,2476,107885.0,25021456401,0.1172359456829031,0.0,0.24173748819641172,6.960347729101308,11.588821123973485,,,
2043,69,1,0,0,40,1681.0,563000.0,74,2007,5670,152969.0,25021456402,0.13186985598389217,0.0,0.05384238864415076,7.427144133408616,11.937990565466421,,,
1826,207,270,40,0,0,1603.0,412000.0,342,1770,4730,125000.0,25021457100,0.153888,0.0,0.28313253012048195,7.3796321526095525,11.736069016284437,,,
2227,16,0,166,0,0,2075.0,1060100.0,343,2083,6119,211754.0,25021457200,0.1175892781246163,0.0,0.08172429277054333,7.637716432664798,12.263180502536592,,,
2037,22,85,31,64,45,1625.0,554900.0,218,1535,3463,130034.0,25023500101,0.1499607794884415,0.0,0.1212567501227295,7.393263094763838,11.775551233704036,,,
1517,49,75,178,41,147,2430.0,588900.0,285,1319,2730,129886.0,25023500103,0.22450456554209075,0.0,0.3230059327620303,7.795646536334594,11.774412421638823,,,
2277,150,95,111,86,10,1320.0,552700.0,335,1650,3923,121071.0,25023500104,0.1308323215303417,0.0,0.1985068072024594,7.1853870155804165,11.704132429352155,,,
1253,21,0,0,0,40,,1060900.0,198,1244,3494,163000.0,25023501101,,,0.04868316041500399,,12.0015054797889,,,
3742,193,198,247,228,25,1924.0,1063100.0,944,3484,8434,211184.0,25023501102,0.10932646412607015,0.0,0.23810796365579903,7.562161631225652,12.260485070368736,,,
1396,30,0,58,0,0,,995200.0,8,1345,4326,229293.0,25023501201,,,0.06303724928366762,,12.342755940687038,,,
745,0,0,0,0,0,,1023900.0,30,745,2539,243125.0,25023501203,,,0.0,,12.401330993354847,,,
2499,0,18,12,12,123,3043.0,837900.0,490,2412,5350,84792.0,25023501204,0.4306538352674781,1.0,0.06602641056422569,8.02059914989697,11.347956477707092,,,
2585,181,481,99,0,122,1460.0,421400.0,771,2325,6356,99938.0,25023502101,0.17530869138866098,0.0,0.3415860735009671,7.286191714702382,11.51230527269075,,,
2085,91,119,162,72,112,1148.0,433000.0,351,1942,5150,105859.0,25023502102,0.1301353687452177,0.0,0.26666666666666666,7.045776576879511,11.569863298928668,,,
2647,333,115,38,50,0,1573.0,414600.0,360,2554,6215,83725.0,25023502200,0.2254523738429382,0.0,0.20249338874197204,7.360739903058278,11.335292897662406,,,
2475,70,23,17,0,38,1868.0,646000.0,155,2392,7268,159138.0,25023503101,0.14085887720091997,0.0,0.0597979797979798,7.532623618788788,11.977527029301969,,,
2498,15,98,30,32,140,1095.0,647000.0,412,2451,7505,164298.0,25023503102,0.07997662783478801,0.0,0.12610088070456366,6.9985096422506015,12.009437131096735,,,
1835,26,24,15,23,29,1720.0,681400.0,191,1793,5417,168750.0,25023504101,0.1223111111111111,0.0,0.06376021798365122,7.450079569807499,12.036173608734776,,,
1875,0,22,0,34,0,2508.0,811700.0,150,1814,5864,192192.0,25023504102,0.1565934065934066,0.0,0.029866666666666666,7.827240901752812,12.166250151343002,,,
1924,8,0,0,15,34,1388.0,736500.0,132,1888,5468,171635.0,25023505102,0.09704314388091008,0.0,0.029625779625779627,7.23561914106675,12.053125407942398,,,
1335,80,16,0,38,0,1825.0,888700.0,136,1329,3089,129726.0,25023505103,0.16881735349891308,0.0,0.10037453183520599,7.509335266016592,11.773179812820606,,,
1779,20,0,92,0,0,1728.0,701100.0,290,1545,3833,122734.0,25023505104,0.16895073899652907,0.0,0.0629567172568859,7.454719949364001,11.71777469092878,,,
1246,27,16,30,22,0,1087.0,701900.0,62,849,2009,109940.0,25023505201,0.11864653447334911,0.0,0.07624398073836276,6.99117688712121,11.607690041414651,,,
2170,0,96,24,122,128,,644900.0,372,2101,4670,110125.0,25023505202,,,0.17050691244239632,,11.60937136323848,,,
2457,0,114,140,312,53,1473.0,685100.0,739,2457,5849,114931.0,25023506102,0.1537966258015679,0.0,0.25193325193325194,7.29505641646263,11.652087227273356,,,
1020,0,41,0,0,0,,587400.0,41,952,2727,104650.0,25023506103,,,0.04019607843137255,,11.558376727874146,,,
1521,17,0,0,0,0,,648400.0,143,1521,4082,158315.0,25023506104,,,0.011176857330703484,,11.972341998170865,,,
1162,17,136,18,29,48,1837.0,609700.0,275,1123,2788,125716.0,25023506202,0.17534760889624232,0.0,0.2134251290877797,7.515889085215125,11.741780673669737,,,
2451,125,128,85,136,0,1164.0,546500.0,433,2144,5699,133409.0,25023506203,0.10470058241947695,0.0,0.193390452876377,7.059617628291383,11.80117487645478,,,
